role,group,campaign_id,seed,artifact,artifact_bytes,sha256,outcome,capture_classification,final_classification,classification_source,max_act
breadth,s243_breadth_skip,s243_breadth_skip.worker-008-of-008,STS432671,run_STS432671_a20_ironclad.jsonl,3675705,5f59a083fc9edc0cf452578e6bc004b4df7a898a9527f3d60aa81fd6f83b17fe,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-008-of-008,STS432679,run_STS432679_a20_ironclad.jsonl,3464095,1f110748ce6b371a1fe168b26e51f1626e022eb0728d110c194d1e0eef32a680,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-008-of-008,STS432687,run_STS432687_a20_ironclad.jsonl,1533055,083d2a4955e61657be33c889278c06e9dc40da726515ba97deefd1a44e256021,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-008-of-008,STS432695,run_STS432695_a20_ironclad.jsonl,1680803,81d2125620e6630576e4f6435eed31ec6fbc65e8ccd04de5d3d4cb0dfd535a0d,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-008-of-008,STS432703,run_STS432703_a20_ironclad.jsonl,1073607,e49f2c110db288219f71511f1a5ca764626be86de0d859dca09201b9227e3134,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-008-of-008,STS432711,run_STS432711_a20_ironclad.jsonl,2633262,4f0a77e2e99d5ef42622429775dfd7e2717e2b29ffeab2ca9efbb62d281c5671,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-008-of-008,STS432719,run_STS432719_a20_ironclad.jsonl,3219870,d417d61de449bbfd01930b3df45004c020fbf52ad7c59bcc3b8f6d50fe2a55ef,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-008-of-008,STS432727,run_STS432727_a20_ironclad.jsonl,2327573,1756276cfae0704bb76636b533db95bfa3e4c39bbb0333a42574ad9875b74a9e,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-008-of-008,STS432735,run_STS432735_a20_ironclad.jsonl,2019342,22aaa12faa37c21d1ea702b9d3a1d0004487bf7d0526a7d7720a5c98436b54d0,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-008-of-008,STS432743,run_STS432743_a20_ironclad.jsonl,2886609,cb4f95e673005174fc8a9e9344283ae959e25875832564c76c0eebf07c688837,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431000,run_STS431000_a20_ironclad.jsonl,2699833,5cc176a1e891d8137b87492c1e0bd76e247963427a27db7d5ef881221ef2de5d,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431008,run_STS431008_a20_ironclad.jsonl,1718945,79da53aa671a144bd5bb60603aabd9b2508d2b2f710edc2b887ca501dfa1aaf7,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431016,run_STS431016_a20_ironclad.jsonl,3409639,8e8d1f20c60c148628eaa465ef7765f6c72d70b1a3078a14f85116df8be3fdc8,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431024,run_STS431024_a20_ironclad.jsonl,2911308,0c2b49abdb5072abfeb33de8b6613dcc856ce394ebe6bb740b2e6f62ce4dfb32,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431032,run_STS431032_a20_ironclad.jsonl,2103244,043c31785228cfad79d8f62421628d6fe7feb75d351ae3f3c01117a86bd1ee2d,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431040,run_STS431040_a20_ironclad.jsonl,3366696,88fd940103fd79e45421c0f62c3fc723991515e32cbdda80c5327beb641439dc,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431048,run_STS431048_a20_ironclad.jsonl,3183022,7b346e4c44645d90f11cc6d9232a044ccc7901ee444a8ac03cc838d88c54c888,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431056,run_STS431056_a20_ironclad.jsonl,4702924,0873609c952d17f291a860606e96b11f0478da2d867d6fbedee53bfc3bb384df,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431064,run_STS431064_a20_ironclad.jsonl,1666110,f5bdebc8b71067badd6dc86937c5910109534203609428142b69ce41ae860bfe,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431072,run_STS431072_a20_ironclad.jsonl,1775675,7cb28cd15380db072bc9be3caada50d77980a8f3f9307e85936f09cb79ad6fc0,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431080,run_STS431080_a20_ironclad.jsonl,3353337,612d7ebfed4d4bf139d793e0960f9423fbecbeff3b0aedde14dbac8f06e53c36,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431088,run_STS431088_a20_ironclad.jsonl,3106010,c4ebb5266fa8dc0121d259542efeea67e07e261f997f8b83638f46b94f71022a,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431096,run_STS431096_a20_ironclad.jsonl,1082384,e9135efbf2a34d1ab7675e8fd43839b243adb70f29f119e53320844a034fc422,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431104,run_STS431104_a20_ironclad.jsonl,2905737,cceeb4a6f735bd82a51e7d67fc0198d0d328d0f23d5a8add8ae107eb145d2f9b,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431112,run_STS431112_a20_ironclad.jsonl,1711613,23a1d264a239423e877a8d2b1814875e04c2c148347859e2251019a9d3c459c3,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431120,run_STS431120_a20_ironclad.jsonl,2527109,faddb0afd20330f006b367dab9ce1b8e0d09eab287395c22cad680e47615a6f2,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431128,run_STS431128_a20_ironclad.jsonl,2336206,c4867079d2977ae3ef4355bdeba03a5554e2d629153c62275a454b5675b602cc,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431136,run_STS431136_a20_ironclad.jsonl,2478993,91cf318d0b20bf6510fdf5b7c44f0ee96f0d6308d9db2dd91f0912b15e6c8bc9,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431144,run_STS431144_a20_ironclad.jsonl,4582354,ef718e2b952415d041608f24ab5384f4a7dbbefe48cf9ad158da5ca73fd7b499,death,state_divergence,clean,retest sweep,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431152,run_STS431152_a20_ironclad.jsonl,1725714,2b8e66e8518f3ed03f4a2fb2b93915c2aaeac1b7d3365ca66c69a79c6be2ce12,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431160,run_STS431160_a20_ironclad.jsonl,584289,826aeb7a03137eae65e3cbe74b5ba528de8ca26ca5afe22d383fa44bc2f1e3f5,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431168,run_STS431168_a20_ironclad.jsonl,1421633,0067be244bf4b59066c266dea0176cfd9bf2665696bbdd1a8a6cbd980466d301,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431176,run_STS431176_a20_ironclad.jsonl,3975487,24ff9ef3ac8b5d9af3377e919471ffaf3ea90281a6ae5b2120cfb14f193e2cdb,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431184,run_STS431184_a20_ironclad.jsonl,2400392,9fc02fe42da5dc4372d640dfedc4d369fa2b21bd56213d3e8716d9d57b37ed09,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431192,run_STS431192_a20_ironclad.jsonl,586129,c7d482de7de1c52497a7c596897217fe8ca7f304a8776427aae9d2b5b672b064,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431200,run_STS431200_a20_ironclad.jsonl,1576663,88c790a05dbc2a4a0f972bf23d8646f6369ec00159d247230ea1f3e75e74ab06,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431208,run_STS431208_a20_ironclad.jsonl,3954517,9428e4dd925c3d8336ef6f1ed3c28781f333e4ee523d2fdf25889862f081f80d,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431216,run_STS431216_a20_ironclad.jsonl,1891359,af836487bb5d43c78df0926277d75e1cd6a021e99888a2fabe07c83afc943d07,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431224,run_STS431224_a20_ironclad.jsonl,2857706,cc10ac9728e8bc8a21bbe1a10cdd0460b5ea12e31ea9e91b5ae3824a1844080d,death,state_divergence,clean,retest sweep,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431232,run_STS431232_a20_ironclad.jsonl,2561521,bd2a2a18c84d823701dce6f94398e295268fb128f71bc4e888b4d7e95f2f93c9,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431240,run_STS431240_a20_ironclad.jsonl,1700824,aabd9a8d8e396c52d9b9e2b0f53efd1d7dd8c9cc03e0476ba1e9f5b3c8096fec,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431248,run_STS431248_a20_ironclad.jsonl,2762946,f31fa387492c566b162e0d0c33a46aaa6d6b5ebf80f5962c235db6effbb807d2,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431256,run_STS431256_a20_ironclad.jsonl,1850697,822e0047c532041183fea0625fc2c8a8a6668817d2fd4db48994ef95e42a8dc4,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431264,run_STS431264_a20_ironclad.jsonl,3058393,e4e636e9b225f93c2e211b30ad55cbaa16a9362ff505d0cb7811f64f8db2b34c,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431272,run_STS431272_a20_ironclad.jsonl,3518879,1a96d78aaad594a4e6fac48fabbaefc2334c4aac021ed22b85bf33c65826885b,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431280,run_STS431280_a20_ironclad.jsonl,1452197,24a5148ff2984819cc5f601ebcfbab0a92098aa9cd75dc046ff1837d3e150278,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431288,run_STS431288_a20_ironclad.jsonl,3206241,2d8dad2290805884c6fb32d5aa1210ebf7bac6e269e96b7a8151431b584e2c3d,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431296,run_STS431296_a20_ironclad.jsonl,1611923,4725cfde13fbe5ec123d2bc11f5cbda920c32463b8ea1abf53015944dc3cf24d,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431304,run_STS431304_a20_ironclad.jsonl,2240914,d7bffb8a5dd40004d27acc600b71feff7046641a076d2865c5da8b9b6c6f4446,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431312,run_STS431312_a20_ironclad.jsonl,4178754,f3c6e860257c7d853c2fde9d02d1c50d6ae62045b5b9913ff3593b662f77d077,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431320,run_STS431320_a20_ironclad.jsonl,2751468,8912771130fbacd02c8f01f7ccb2a9979e8c836227dacfd75c6b0571f1ccb3fa,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431328,run_STS431328_a20_ironclad.jsonl,3680132,d047e19be0fa009cc69a191d2e19600f582c45c2eaedda47b4a21ee9eeee749a,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431336,run_STS431336_a20_ironclad.jsonl,2534992,f5975d28add727487f3416814800d2b36d6414089aa455b200952cfece83fbe4,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431344,run_STS431344_a20_ironclad.jsonl,2470105,587cdcb275e718ba40036213e9fe182200a467b3dfb832db029838693431ef56,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431352,run_STS431352_a20_ironclad.jsonl,3804038,83e54fd693fec3f8b8e3174db5ce90426f05f1b2f19588b21a862610dad1fa36,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431360,run_STS431360_a20_ironclad.jsonl,3742535,4b24cc8b0ee1a042d05bbc9e486aa2317e85bb4958c00b9488887d92e21abb0e,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431368,run_STS431368_a20_ironclad.jsonl,3379382,1df0220bc418d1efa853457c76637845808f7cf47af1caf59b4d50f9053e6f12,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431376,run_STS431376_a20_ironclad.jsonl,2035132,582ecdd8842e2a41855ec34ae93db9098e0ef6094925cc8631331ebdda5b4326,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431384,run_STS431384_a20_ironclad.jsonl,1463956,69c390eea04dac66062ec2ccf65a2b12a31ccfdd0eb47a88389cf3b7b0409dc1,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431392,run_STS431392_a20_ironclad.jsonl,2976363,011966baf80497ef8135990cd6f0e5dcb1a1288d629c5596df847f268e98a908,death,state_divergence,clean,retest sweep,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431400,run_STS431400_a20_ironclad.jsonl,2479648,fb5bb0d87032de9a741501388dbc319c59b17aadc9cebf116ebdc334d153eb83,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431408,run_STS431408_a20_ironclad.jsonl,2404834,e2b3706458cc9b7a5eb145e9585e978dd39648c5cb46f40123ea5eaca1e7d8a1,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431416,run_STS431416_a20_ironclad.jsonl,1614463,d00d22fb29222cea3f1701571faee3538f99bc9511368e43c3f0cb245b643ddc,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431424,run_STS431424_a20_ironclad.jsonl,1574429,8f61f7c797bcc1c6221fa52caed15f65781271381cafeccf87b052e122f2dcbe,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431432,run_STS431432_a20_ironclad.jsonl,3037184,632d8698841aee91c3a4af572033a7fe2017a7732473f0faa2c3f5d39b625f45,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431440,run_STS431440_a20_ironclad.jsonl,3805376,1155b5630f95c1080aec13eb6d4d4c8358505412bd596a74090fcdeee2cd4b25,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431448,run_STS431448_a20_ironclad.jsonl,1770049,f88cdca82226f5e5cc617de9aec4d17d49392ddaae2418a5978710550dc5fe8e,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431456,run_STS431456_a20_ironclad.jsonl,3758732,ef54c60eb1c1ea11a892ed0ff0d8a8adee226587bbec9f862d89fa1e534bf500,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431464,run_STS431464_a20_ironclad.jsonl,1756138,091f443eac531613a5a9456fcb26d6ecd82f22ac34610e9e32b5a9a26f680c7f,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431472,run_STS431472_a20_ironclad.jsonl,2402463,15fe595077cceda703f12bb9895064f28b5e3f93e0a178bec4d901022039aa5e,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431480,run_STS431480_a20_ironclad.jsonl,2295152,1dd11d36391d3171e5d1e4272de4bc1d925380b9691c3bae93f2484b733dc3f8,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431488,run_STS431488_a20_ironclad.jsonl,1801130,4240d90f09f9b81498bdd894aab4f977a68a8ee99bd7af26d744dee8a9f08d62,death,state_divergence,clean,retest sweep,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431496,run_STS431496_a20_ironclad.jsonl,4160070,ebb3592fb2c6265edcad122cd52e7f85e767de744f8e4e702bf2f97cfdc2869f,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431504,run_STS431504_a20_ironclad.jsonl,1953394,a0d8051d383fad71563b3eb05f0efc33bc64d3e1e722b1398872043fe21d6cae,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431512,run_STS431512_a20_ironclad.jsonl,1513743,a89db2d6a195ef5e19e55afec40ad6fbe4136d7c6cabb2397cd9695c26c74e08,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431520,run_STS431520_a20_ironclad.jsonl,3337637,8291240de1536d230ecb036103c96445a66af6b17c931fa4107509c7a949463e,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431528,run_STS431528_a20_ironclad.jsonl,2837418,8f1d665f1e43573cdd5ace084d7c49db6bcef5b5e7cceede2b9561c142d62566,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431536,run_STS431536_a20_ironclad.jsonl,2506351,4db3eb7670e1bba5fbce5bd19056dfc413342d1dccf67a0948404506ff7114e2,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431544,run_STS431544_a20_ironclad.jsonl,3133624,399b8960d68ef4d241280d5fbcd4cbbd83d411654dceeff599fdace43bb42eb3,death,state_divergence,clean,retest sweep,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431552,run_STS431552_a20_ironclad.jsonl,1764967,2f6e150d8207c90637a31e9bce78e41134f22350531de8afcf3b1ca3635ddfe0,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431560,run_STS431560_a20_ironclad.jsonl,1653356,62729220feab6ac0d14ec4e2748706d11a44fa0d53ef2175e48e64f793260ac5,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431568,run_STS431568_a20_ironclad.jsonl,3372038,6dd4deef049324e84ed6f312f3c6a127328cf9c90070ac642420a94508f08d88,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431576,run_STS431576_a20_ironclad.jsonl,3198707,fadede7af8a83b0ba97d8687174c615ce698d73bdc3e24694d6ffcfcb86743a9,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431584,run_STS431584_a20_ironclad.jsonl,2360929,f351e630914754cfbe23f067bd477db816c9d9624f42acb1bf6b5624c19832a0,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431592,run_STS431592_a20_ironclad.jsonl,1842006,681834cf6875b40fb4bf5febc7f516032a6a26f4f40d75aa5cf58483f7b731d7,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431600,run_STS431600_a20_ironclad.jsonl,2656715,1226fcb35896eae63a7b36e7e9aefa5ff6542f5c21c1158fcb725ec2aa2f0781,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431608,run_STS431608_a20_ironclad.jsonl,2764772,e64e62324c65279913fd910dd51d2d9c116664c1f2329e921a74883e7ca9d28c,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431616,run_STS431616_a20_ironclad.jsonl,1529770,5b236531061ac4b4867a77c394223e4b7a698add9c82b9506ca556af9eb6ccd6,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431624,run_STS431624_a20_ironclad.jsonl,2026244,305cd32a80be5dd2e1fba1fd6db94c66f647cd8b7b7469a1472e552285829a4a,death,state_divergence,clean,retest sweep,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431632,run_STS431632_a20_ironclad.jsonl,2047740,5697387d2fc5c6af2423681985277993d0c7693fd5c12409a168d1a4b36b0215,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431640,run_STS431640_a20_ironclad.jsonl,3767406,f78698aa2cabaaedc88f2c3c13701e91f2b0c1ef84934c90b25e4d4248e4fc23,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431648,run_STS431648_a20_ironclad.jsonl,3243013,bdb97f8b668f546f4adf66754c763514b427c84d8733eb39f5490a64bf26674a,death,clean,clean,capture postprocess,1
breadth,s243_breadth_take,s243_breadth_take.worker-001-of-008,STS431656,run_STS431656_a20_ironclad.jsonl,1867903,f4673b1c78b05ef645a12677d6e65ecae6a517c9141fd51177f6f67b772d8553,death,clean,clean,capture postprocess,1
